accession,cik,ticker,form,filing_time_utc,effective_trading_day,split
0001075531-18-000021,1075531,BKNG,8-K,2018-04-10 13:07:34+00:00,2018-04-10,train
0001086222-18-000073,1086222,AKAM,8-K,2018-04-09 21:20:55+00:00,2018-04-10,train
0001654954-18-003747,1593538,NAVI,8-K,2018-04-09 20:11:48+00:00,2018-04-10,train
0001104659-18-023256,29534,DG,8-K,2018-04-10 20:16:06+00:00,2018-04-11,train
0001193125-18-112959,1390777,BK,8-K,2018-04-10 20:17:02+00:00,2018-04-11,train
0000899866-18-000072,899866,ALXN,8-K,2018-04-11 16:27:39+00:00,2018-04-11,train
0000914208-18-000275,914208,IVZ,8-K,2018-04-11 12:48:46+00:00,2018-04-11,train
0001104659-18-023274,823768,WM,8-K,2018-04-10 21:12:50+00:00,2018-04-11,train
0000080424-18-000021,80424,PG,8-K,2018-04-10 20:17:35+00:00,2018-04-11,train
0001633917-18-000090,1633917,PYPL,8-K,2018-04-10 20:19:04+00:00,2018-04-11,train
0001193125-18-113038,354190,AJG,8-K,2018-04-10 20:46:55+00:00,2018-04-11,train
0001193125-18-112913,766704,WELL,8-K,2018-04-10 20:05:57+00:00,2018-04-11,train
0001193125-18-113051,732717,T,8-K,2018-04-10 20:51:04+00:00,2018-04-11,train
0001193125-18-113426,31791,PKI,8-K,2018-04-11 10:10:04+00:00,2018-04-11,train
0001193125-18-114407,1623613,MYL,8-K,2018-04-11 17:19:21+00:00,2018-04-11,train
0000109380-18-000115,109380,ZION,8-K,2018-04-10 20:15:46+00:00,2018-04-11,train
0001193125-18-113618,91142,AOS,8-K,2018-04-11 13:20:02+00:00,2018-04-11,train
0000815556-18-000016,815556,FAST,8-K,2018-04-11 11:28:29+00:00,2018-04-11,train
0001193125-18-112998,40704,GIS,8-K,2018-04-10 20:34:03+00:00,2018-04-11,train
0001564590-18-007924,885639,KSS,8-K,2018-04-10 20:04:57+00:00,2018-04-11,train
0000930413-18-001238,1024305,COTY,8-K,2018-04-10 20:05:48+00:00,2018-04-11,train
0000950103-18-004704,40987,GPC,8-K,2018-04-12 11:02:29+00:00,2018-04-12,train
0001683168-18-000976,27904,DAL,8-K,2018-04-12 11:00:11+00:00,2018-04-12,train
0001598014-18-000051,1598014,INFO,8-K,2018-04-12 16:18:30+00:00,2018-04-12,train
0001193125-18-114278,1043277,CHRW,8-K,2018-04-11 20:17:03+00:00,2018-04-12,train
0001193125-18-114793,1410636,AWK,8-K,2018-04-12 10:05:04+00:00,2018-04-12,train
0001193125-18-114219,77360,PNR,8-K,2018-04-11 20:02:03+00:00,2018-04-12,train
0001193125-18-114339,1108524,CRM,8-K,2018-04-11 20:42:13+00:00,2018-04-12,train
0001193125-18-114434,1478242,IQV,8-K,2018-04-11 21:35:32+00:00,2018-04-12,train
0001193125-18-114546,1034054,SBAC,8-K,2018-04-12 00:09:33+00:00,2018-04-12,train
0001193125-18-114246,1410636,AWK,8-K,2018-04-11 20:08:55+00:00,2018-04-12,train
0001130310-18-000008,1130310,CNP,8-K,2018-04-11 20:44:13+00:00,2018-04-12,train
0000038777-18-000159,38777,BEN,8-K,2018-04-12 12:34:39+00:00,2018-04-12,train
0001558370-18-002903,29534,DG,8-K,2018-04-11 20:19:32+00:00,2018-04-12,train
0001065696-18-000016,1065696,LKQ,8-K,2018-04-12 18:09:51+00:00,2018-04-12,train
0001193125-18-114921,96021,SYY,8-K,2018-04-12 12:20:02+00:00,2018-04-12,train
0001193125-18-115623,1396009,VMC,8-K,2018-04-12 20:46:56+00:00,2018-04-13,train
0001193125-18-116165,1136869,ZBH,8-K,2018-04-13 12:06:02+00:00,2018-04-13,train
0001193125-18-115599,1730168,AVGO,8-K,2018-04-12 20:34:55+00:00,2018-04-13,train
0000027904-18-000013,27904,DAL,10-Q,2018-04-12 21:00:57+00:00,2018-04-13,train
0001299933-18-000327,42582,GT,8-K,2018-04-12 21:27:22+00:00,2018-04-13,train
0001104659-18-023840,831001,C,8-K,2018-04-13 12:14:15+00:00,2018-04-13,train
0001467373-18-000165,1467373,ACN,8-K,2018-04-12 20:22:22+00:00,2018-04-13,train
0001193125-18-116227,1103982,MDLZ,8-K,2018-04-13 13:00:57+00:00,2018-04-13,train
0001193125-18-115646,858877,CSCO,8-K,2018-04-12 21:03:02+00:00,2018-04-13,train
0000712515-18-000010,712515,EA,8-K,2018-04-12 20:05:19+00:00,2018-04-13,train
0000766421-18-000021,766421,ALK,8-K,2018-04-13 00:58:14+00:00,2018-04-13,train
0001564590-18-008120,315852,RRC,8-K,2018-04-13 15:34:27+00:00,2018-04-13,train
0000713676-18-000036,713676,PNC,8-K,2018-04-13 10:53:07+00:00,2018-04-13,train
0000072971-18-000299,72971,WFC,8-K,2018-04-13 12:00:54+00:00,2018-04-13,train
0000713676-18-000041,713676,PNC,8-K,2018-04-13 17:39:08+00:00,2018-04-13,train
0000019617-18-000082,19617,JPM,8-K,2018-04-13 10:47:36+00:00,2018-04-13,train
0000018230-18-000126,18230,CAT,8-K,2018-04-12 22:36:09+00:00,2018-04-13,train
0000019617-18-000084,19617,JPM,8-K,2018-04-13 14:32:22+00:00,2018-04-13,train
0001628280-18-004216,920760,LEN,8-K,2018-04-12 20:30:44+00:00,2018-04-13,train
0001039684-18-000028,1039684,OKE,8-K,2018-04-12 20:11:42+00:00,2018-04-13,train
0000713676-18-000042,713676,PNC,8-K,2018-04-13 17:44:07+00:00,2018-04-13,train
0000821189-18-000015,821189,EOG,8-K,2018-04-12 20:10:32+00:00,2018-04-13,train
0000040545-18-000021,40545,GE,8-K,2018-04-13 21:04:06+00:00,2018-04-16,train
0001193125-18-118148,1021860,NOV,8-K,2018-04-16 16:36:32+00:00,2018-04-16,train
0001564590-18-008208,36270,MTB,8-K,2018-04-16 13:28:49+00:00,2018-04-16,train
0001193125-18-117714,29905,DOV,8-K,2018-04-16 10:55:32+00:00,2018-04-16,train
0000892712-18-000188,885639,KSS,8-K,2018-04-16 19:51:42+00:00,2018-04-16,train
0000892712-18-000184,885639,KSS,8-K,2018-04-16 13:23:26+00:00,2018-04-16,train
0001193125-18-116905,1585689,HLT,8-K,2018-04-13 20:16:58+00:00,2018-04-16,train
0000815556-18-000019,815556,FAST,10-Q,2018-04-16 14:37:44+00:00,2018-04-16,train
0001101215-18-000084,1101215,ADS,8-K,2018-04-16 11:31:40+00:00,2018-04-16,train
0001393612-18-000019,1393612,DFS,8-K,2018-04-16 08:15:04+00:00,2018-04-16,train
0000796343-18-000088,796343,ADBE,8-K,2018-04-13 20:09:53+00:00,2018-04-16,train
0001564590-18-008153,97476,TXN,8-K,2018-04-13 20:17:16+00:00,2018-04-16,train
0000070858-18-000013,70858,BAC,8-K,2018-04-16 10:45:33+00:00,2018-04-16,train
0001126328-18-000142,1126328,PFG,8-K,2018-04-16 18:53:34+00:00,2018-04-16,train
0001193125-18-116903,31791,PKI,8-K,2018-04-13 20:16:02+00:00,2018-04-16,train
0001171843-18-002724,1636023,WRK,8-K,2018-04-16 07:03:30+00:00,2018-04-16,train
0001104659-18-023980,899051,ALL,8-K,2018-04-13 20:30:23+00:00,2018-04-16,train
0000004962-18-000054,4962,AXP,8-K,2018-04-16 16:01:14+00:00,2018-04-16,train
0000899689-18-000024,899689,VNO,8-K,2018-04-13 21:00:06+00:00,2018-04-16,train
0001193125-18-119226,35527,FITB,8-K,2018-04-17 12:00:34+00:00,2018-04-17,train
0000200406-18-000015,200406,JNJ,8-K,2018-04-17 12:02:41+00:00,2018-04-17,train
0001104659-18-024232,1001250,EL,8-K,2018-04-16 20:08:12+00:00,2018-04-17,train
0000092122-18-000021,92122,SO,8-K,2018-04-16 21:38:56+00:00,2018-04-17,train
0000731766-18-000015,731766,UNH,8-K,2018-04-17 10:04:59+00:00,2018-04-17,train
0001038357-18-000026,1038357,PXD,8-K,2018-04-17 08:03:07+00:00,2018-04-17,train
0001193125-18-118681,109198,TJX,8-K,2018-04-16 21:04:03+00:00,2018-04-17,train
0000073124-18-000170,73124,NTRS,8-K,2018-04-17 16:52:10+00:00,2018-04-17,train
0000073124-18-000169,73124,NTRS,8-K,2018-04-17 11:51:31+00:00,2018-04-17,train
0001193125-18-118535,315852,RRC,8-K,2018-04-16 20:13:03+00:00,2018-04-17,train
0001090727-18-000015,1090727,UPS,8-K,2018-04-16 21:17:50+00:00,2018-04-17,train
0001104659-18-024237,865752,MNST,8-K,2018-04-16 20:12:58+00:00,2018-04-17,train
0001564590-18-008240,1090872,A,8-K,2018-04-16 20:11:45+00:00,2018-04-17,train
0000930413-18-001293,1004980,PCG,8-K,2018-04-16 20:19:27+00:00,2018-04-17,train
0001193125-18-119196,886982,GS,8-K,2018-04-17 11:39:04+00:00,2018-04-17,train
0001122304-18-000052,1122304,AET,8-K,2018-04-17 17:14:57+00:00,2018-04-17,train
0001193125-18-118552,711404,COO,8-K,2018-04-16 20:16:06+00:00,2018-04-17,train
0001065280-18-000202,1065280,NFLX,8-K,2018-04-16 20:16:26+00:00,2018-04-17,train
0001299933-18-000333,42582,GT,8-K,2018-04-16 21:06:56+00:00,2018-04-17,train
0000922864-18-000010,922864,AIV,8-K,2018-04-16 20:31:30+00:00,2018-04-17,train
0001144204-18-020833,73309,NUE,8-K,2018-04-17 13:15:03+00:00,2018-04-17,train
0000769397-18-000017,769397,ADSK,8-K,2018-04-16 20:10:34+00:00,2018-04-17,train
0001628280-18-004292,920760,LEN,8-K,2018-04-16 20:32:06+00:00,2018-04-17,train
0001193125-18-118580,1442145,VRSK,8-K,2018-04-16 20:25:03+00:00,2018-04-17,train
0001564590-18-008291,1045609,PLD,8-K,2018-04-17 12:05:46+00:00,2018-04-17,train
0001193125-18-119245,40704,GIS,8-K,2018-04-17 12:24:33+00:00,2018-04-17,train
0000891092-18-003583,29989,OMC,8-K,2018-04-17 11:04:55+00:00,2018-04-17,train
0000316709-18-000019,316709,SCHW,8-K,2018-04-16 20:51:53+00:00,2018-04-17,train
0001193125-18-118553,1410636,AWK,8-K,2018-04-16 20:16:06+00:00,2018-04-17,train
0000028412-18-000100,28412,CMA,8-K,2018-04-17 06:39:56+00:00,2018-04-17,train
0001193125-18-118703,1103982,MDLZ,8-K,2018-04-16 21:10:04+00:00,2018-04-17,train
0000080661-18-000022,80661,PGR,8-K,2018-04-17 12:51:52+00:00,2018-04-17,train
0000930413-18-001338,850209,FL,8-K,2018-04-18 16:27:01+00:00,2018-04-18,train
0000029989-18-000007,29989,OMC,10-Q,2018-04-17 20:04:54+00:00,2018-04-18,train
0000950142-18-000996,8670,ADP,8-K,2018-04-18 12:30:13+00:00,2018-04-18,train
0001193125-18-119786,815097,CCL,8-K,2018-04-17 20:03:55+00:00,2018-04-18,train
0001174922-18-000053,1174922,WYNN,8-K,2018-04-18 12:49:34+00:00,2018-04-18,train
0001193125-18-120196,36104,USB,8-K,2018-04-18 10:52:37+00:00,2018-04-18,train
0001104659-18-024512,51143,IBM,8-K,2018-04-17 20:14:17+00:00,2018-04-18,train
0001137774-18-000069,1137774,PRU,8-K,2018-04-17 20:16:54+00:00,2018-04-18,train
0001104659-18-024682,217346,TXT,8-K,2018-04-18 10:35:20+00:00,2018-04-18,train
0001171843-18-002807,1513761,NCLH,8-K,2018-04-18 13:30:00+00:00,2018-04-18,train
0001104659-18-024737,51143,IBM,8-K,2018-04-18 12:48:21+00:00,2018-04-18,train
0001558370-18-003046,31462,ECL,8-K,2018-04-18 12:01:37+00:00,2018-04-18,train
0001035267-18-000046,1035267,ISRG,8-K,2018-04-17 20:17:57+00:00,2018-04-18,train
0001144204-18-021050,4281,ARNC,8-K,2018-04-18 11:00:33+00:00,2018-04-18,train
0001157523-18-000724,895421,MS,8-K,2018-04-18 11:17:48+00:00,2018-04-18,train
0000950157-18-000431,916076,MLM,8-K,2018-04-17 20:54:26+00:00,2018-04-18,train
0001193125-18-119809,100517,UAL,8-K,2018-04-17 20:16:03+00:00,2018-04-18,train
0001193125-18-120191,100517,UAL,8-K,2018-04-18 10:46:09+00:00,2018-04-18,train
0001193125-18-121052,877890,CTXS,8-K,2018-04-18 16:12:55+00:00,2018-04-18,train
0000277948-18-000016,277948,CSX,8-K,2018-04-17 20:01:24+00:00,2018-04-18,train
0001104659-18-024701,1800,ABT,8-K,2018-04-18 11:53:05+00:00,2018-04-18,train
0000707549-18-000077,707549,LRCX,8-K,2018-04-17 20:05:43+00:00,2018-04-18,train
0001174922-18-000050,1174922,WYNN,8-K,2018-04-18 01:16:40+00:00,2018-04-18,train
0000092230-18-000026,92230,BBT,8-K,2018-04-18 23:27:57+00:00,2018-04-19,train
0001051470-18-000107,1051470,CCI,8-K,2018-04-18 20:23:20+00:00,2018-04-19,train
0001035267-18-000048,1035267,ISRG,10-Q,2018-04-18 21:23:18+00:00,2018-04-19,train
0000899051-18-000010,899051,ALL,8-K,2018-04-19 12:01:29+00:00,2018-04-19,train
0001193125-18-121112,100517,UAL,10-Q,2018-04-18 20:46:58+00:00,2018-04-19,train
0001193125-18-122388,72971,WFC,8-K,2018-04-19 17:37:32+00:00,2018-04-19,train
0000091576-18-000014,91576,KEY,8-K,2018-04-19 10:52:32+00:00,2018-04-19,train
0001390777-18-000076,1390777,BK,8-K,2018-04-19 10:37:25+00:00,2018-04-19,train
0001022079-18-000102,1022079,DGX,8-K,2018-04-19 10:50:10+00:00,2018-04-19,train
0001193125-18-122210,1378946,PBCT,8-K,2018-04-19 11:29:05+00:00,2018-04-19,train
0001157523-18-000760,1015780,ETFC,8-K,2018-04-19 16:30:48+00:00,2018-04-19,train
0001193125-18-121937,35527,FITB,8-K,2018-04-19 12:42:32+00:00,2018-04-19,train
0001403161-18-000014,1403161,V,8-K,2018-04-18 20:15:35+00:00,2018-04-19,train
0001157523-18-000753,91440,SNA,8-K,2018-04-19 10:35:43+00:00,2018-04-19,train
0001628280-18-004528,91440,SNA,10-Q,2018-04-19 15:17:46+00:00,2018-04-19,train
0001126328-18-000145,1126328,PFG,8-K,2018-04-18 20:05:34+00:00,2018-04-19,train
0000106640-18-000027,106640,WHR,8-K,2018-04-18 20:35:17+00:00,2018-04-19,train
0000073124-18-000172,73124,NTRS,8-K,2018-04-18 21:01:26+00:00,2018-04-19,train
0001104659-18-025001,804328,QCOM,8-K,2018-04-19 12:00:27+00:00,2018-04-19,train
0001067701-18-000016,1067701,URI,8-K,2018-04-18 20:54:11+00:00,2018-04-19,train
0001067701-18-000015,1067701,URI,10-Q,2018-04-18 20:40:34+00:00,2018-04-19,train
0001506307-18-000016,1506307,KMI,8-K,2018-04-18 20:12:35+00:00,2018-04-19,train
0000004962-18-000056,4962,AXP,8-K,2018-04-18 20:06:59+00:00,2018-04-19,train
0000077360-18-000013,77360,PNR,8-K,2018-04-19 10:47:29+00:00,2018-04-19,train
0001065280-18-000205,1065280,NFLX,10-Q,2018-04-18 20:13:58+00:00,2018-04-19,train
0000080424-18-000030,80424,PG,8-K,2018-04-19 11:03:05+00:00,2018-04-19,train
0001628280-18-004671,55067,K,8-K,2018-04-19 16:21:30+00:00,2018-04-19,train
0000320335-18-000012,320335,TMK,8-K,2018-04-18 20:47:28+00:00,2018-04-19,train
0000277948-18-000019,277948,CSX,10-Q,2018-04-18 20:51:40+00:00,2018-04-19,train
0000313616-18-000065,313616,DHR,10-Q,2018-04-18 22:01:28+00:00,2018-04-19,train
0000080424-18-000033,80424,PG,8-K,2018-04-19 14:13:14+00:00,2018-04-19,train
0001413329-18-000020,1413329,PM,8-K,2018-04-19 13:04:58+00:00,2018-04-19,train
0000040987-18-000008,40987,GPC,8-K,2018-04-19 12:59:59+00:00,2018-04-19,train
0001144204-18-021272,73309,NUE,8-K,2018-04-19 14:28:06+00:00,2018-04-19,train
0000080424-18-000029,80424,PG,8-K,2018-04-19 10:29:51+00:00,2018-04-19,train
0001193125-18-121401,1111711,NI,8-K,2018-04-18 22:11:03+00:00,2018-04-19,train
0001193125-18-121161,1018724,AMZN,8-K,2018-04-18 21:04:02+00:00,2018-04-19,train
0001040971-18-000008,1040971,SLG,8-K,2018-04-19 17:40:58+00:00,2018-04-19,train
0000720005-18-000031,720005,RJF,8-K,2018-04-18 21:30:43+00:00,2018-04-19,train
0001174922-18-000055,1174922,WYNN,8-K,2018-04-18 21:16:05+00:00,2018-04-19,train
0001144204-18-021346,816284,CELG,8-K,2018-04-19 16:03:06+00:00,2018-04-19,train
0001101215-18-000090,1101215,ADS,8-K,2018-04-19 11:43:11+00:00,2018-04-19,train
0000313616-18-000067,313616,DHR,8-K,2018-04-18 22:08:39+00:00,2018-04-19,train
0000277135-18-000010,277135,GWW,8-K,2018-04-19 12:16:12+00:00,2018-04-19,train
0001101215-18-000088,1101215,ADS,8-K,2018-04-19 10:45:48+00:00,2018-04-19,train
0001193125-18-123084,1059556,MCO,8-K,2018-04-20 00:10:55+00:00,2018-04-20,train
0001193125-18-122696,1585689,HLT,8-K,2018-04-19 20:31:05+00:00,2018-04-20,train
0001466258-18-000117,1466258,IR,8-K,2018-04-19 20:25:43+00:00,2018-04-20,train
0000930413-18-001371,773840,HON,10-Q,2018-04-20 17:15:24+00:00,2018-04-20,train
0000080424-18-000034,80424,PG,10-Q,2018-04-19 20:12:04+00:00,2018-04-20,train
0001075531-18-000023,1075531,BKNG,8-K,2018-04-19 20:33:06+00:00,2018-04-20,train
0000072971-18-000305,72971,WFC,8-K,2018-04-20 14:20:34+00:00,2018-04-20,train
0001601712-18-000152,1601712,SYF,8-K,2018-04-20 10:32:00+00:00,2018-04-20,train
0000936340-18-000117,936340,DTE,8-K,2018-04-19 20:18:11+00:00,2018-04-20,train
0000750556-18-000100,750556,STI,8-K,2018-04-20 06:04:41+00:00,2018-04-20,train
0001701605-18-000042,1701605,BHGE,8-K,2018-04-20 11:12:27+00:00,2018-04-20,train
0001193125-18-124349,72971,WFC,8-K,2018-04-20 17:32:02+00:00,2018-04-20,train
0000049196-18-000014,49196,HBAN,8-K,2018-04-20 15:18:49+00:00,2018-04-20,train
0000882835-18-000017,882835,ROP,8-K,2018-04-20 11:20:51+00:00,2018-04-20,train
0000930413-18-001358,773840,HON,8-K,2018-04-20 10:41:19+00:00,2018-04-20,train
0000054480-18-000133,54480,KSU,8-K,2018-04-20 10:08:21+00:00,2018-04-20,train
0001193125-18-123670,759944,CFG,8-K,2018-04-20 11:17:11+00:00,2018-04-20,train
0001193125-18-122660,36104,USB,8-K,2018-04-19 20:16:56+00:00,2018-04-20,train
0000040545-18-000025,40545,GE,8-K,2018-04-20 11:59:36+00:00,2018-04-20,train
0001174922-18-000063,1174922,WYNN,8-K,2018-04-19 21:21:55+00:00,2018-04-20,train
0001174922-18-000072,1174922,WYNN,8-K,2018-04-20 00:48:52+00:00,2018-04-20,train
0001193125-18-122841,1467858,GM,8-K,2018-04-19 21:32:43+00:00,2018-04-20,train
0001601712-18-000151,1601712,SYF,8-K,2018-04-20 10:30:03+00:00,2018-04-20,train
0000815556-18-000021,815556,FAST,8-K,2018-04-19 21:39:33+00:00,2018-04-20,train
0001437749-18-007242,728535,JBHT,8-K,2018-04-20 14:29:27+00:00,2018-04-20,train
0001193125-18-122818,943819,RMD,8-K,2018-04-19 21:21:57+00:00,2018-04-20,train
0001437749-18-007187,728535,JBHT,8-K,2018-04-19 20:16:31+00:00,2018-04-20,train
0000093556-18-000010,93556,SWK,8-K,2018-04-20 10:49:28+00:00,2018-04-20,train
0001193125-18-124581,1378946,PBCT,8-K,2018-04-20 14:31:09+00:00,2018-04-20,train
0000750556-18-000102,750556,STI,8-K,2018-04-20 08:59:17+00:00,2018-04-20,train
0001193125-18-123640,87347,SLB,8-K,2018-04-20 11:02:03+00:00,2018-04-20,train
0001281761-18-000035,1281761,RF,8-K,2018-04-19 22:15:22+00:00,2018-04-20,train
0001193125-18-122631,1101239,EQIX,8-K,2018-04-19 20:04:32+00:00,2018-04-20,train
0001104659-18-025414,823768,WM,8-K,2018-04-20 11:45:51+00:00,2018-04-20,train
0001193125-18-122715,1467858,GM,8-K,2018-04-19 20:42:02+00:00,2018-04-20,train
0000093751-18-000362,93751,STT,8-K,2018-04-20 11:27:59+00:00,2018-04-20,train
0001104659-18-025238,1361658,WYN,8-K,2018-04-19 20:30:45+00:00,2018-04-20,train
0001104659-18-025285,72741,ES,8-K,2018-04-19 21:14:43+00:00,2018-04-20,train
0000079879-18-000018,79879,PPG,8-K,2018-04-19 21:09:20+00:00,2018-04-20,train
0000898822-18-000023,912242,MAC,8-K,2018-04-19 21:01:14+00:00,2018-04-20,train
0001022079-18-000106,1022079,DGX,10-Q,2018-04-20 13:09:12+00:00,2018-04-20,train
0001104659-18-025443,56873,KR,8-K,2018-04-20 13:10:20+00:00,2018-04-20,train
0001104659-18-025278,1361658,WYN,8-K,2018-04-19 21:05:37+00:00,2018-04-20,train
0001193125-18-122656,27904,DAL,8-K,2018-04-19 20:15:56+00:00,2018-04-20,train
0000054480-18-000135,54480,KSU,10-Q,2018-04-20 13:35:54+00:00,2018-04-20,train
0001104659-18-025637,935703,DLTR,8-K,2018-04-20 20:51:08+00:00,2018-04-23,train
0001193125-18-125789,1000228,HSIC,8-K,2018-04-23 10:16:05+00:00,2018-04-23,train
0001193125-18-127123,721683,TSS,8-K,2018-04-23 18:55:56+00:00,2018-04-23,train
0000077360-18-000016,77360,PNR,10-Q,2018-04-20 20:58:54+00:00,2018-04-23,train
0001193125-18-125791,1000228,HSIC,8-K,2018-04-23 10:18:34+00:00,2018-04-23,train
0001193125-18-125871,1000228,HSIC,8-K,2018-04-23 11:31:03+00:00,2018-04-23,train
0000055785-18-000027,55785,KMB,8-K,2018-04-23 12:53:58+00:00,2018-04-23,train
0001193125-18-126146,732717,T,8-K,2018-04-23 14:56:02+00:00,2018-04-23,train
0001683168-18-001046,27904,DAL,8-K,2018-04-20 20:30:24+00:00,2018-04-23,train
0000045012-18-000082,45012,HAL,8-K,2018-04-23 17:04:26+00:00,2018-04-23,train
0000046080-18-000075,46080,HAS,8-K,2018-04-23 11:34:17+00:00,2018-04-23,train
0000016918-18-000033,16918,STZ,10-K,2018-04-23 19:43:32+00:00,2018-04-23,train
0001071739-18-000057,1071739,CNC,8-K,2018-04-23 10:06:56+00:00,2018-04-23,train
0001031296-18-000028,1031296,FE,8-K,2018-04-23 11:18:01+00:00,2018-04-23,train
0000055785-18-000028,55785,KMB,10-Q,2018-04-23 15:12:10+00:00,2018-04-23,train
0001193125-18-124876,36270,MTB,8-K,2018-04-20 20:08:40+00:00,2018-04-23,train
0001039684-18-000030,1039684,OKE,8-K,2018-04-20 20:21:31+00:00,2018-04-23,train
0000874761-18-000034,874761,AES,8-K,2018-04-20 21:02:52+00:00,2018-04-23,train
0001193125-18-125774,831259,FCX,8-K,2018-04-23 10:08:33+00:00,2018-04-23,train
0000766421-18-000023,766421,ALK,8-K,2018-04-21 00:24:16+00:00,2018-04-23,train
0000049196-18-000016,49196,HBAN,8-K,2018-04-23 18:55:20+00:00,2018-04-23,train
0000764478-18-000015,764478,BBY,8-K,2018-04-20 20:16:53+00:00,2018-04-23,train
0001104659-18-025784,1324404,CF,8-K,2018-04-23 17:30:29+00:00,2018-04-23,train
0001728949-18-000029,804328,QCOM,8-K,2018-04-20 20:04:26+00:00,2018-04-23,train
0001193125-18-124988,788784,PEG,8-K,2018-04-20 20:36:55+00:00,2018-04-23,train
0001193125-18-125113,63276,MAT,8-K,2018-04-20 21:25:56+00:00,2018-04-23,train
0000079879-18-000020,79879,PPG,8-K,2018-04-23 13:48:59+00:00,2018-04-23,train
0001193125-18-126033,814453,NWL,8-K,2018-04-23 13:18:32+00:00,2018-04-23,train
0001193125-18-125804,1130310,CNP,8-K,2018-04-23 10:33:07+00:00,2018-04-23,train
0001193125-18-125910,89800,SHW,8-K,2018-04-23 12:02:03+00:00,2018-04-23,train
0001031296-18-000029,1031296,FE,8-K,2018-04-23 11:29:30+00:00,2018-04-23,train
0000354908-18-000017,354908,FLIR,8-K,2018-04-23 15:47:09+00:00,2018-04-23,train
0001144204-18-021617,5272,AIG,8-K,2018-04-20 20:20:48+00:00,2018-04-23,train
0001299933-18-000351,40987,GPC,8-K,2018-04-23 17:59:54+00:00,2018-04-23,train
0000093556-18-000016,93556,SWK,10-Q,2018-04-23 14:44:20+00:00,2018-04-23,train
0001193125-18-125093,1091667,CHTR,8-K,2018-04-20 21:20:03+00:00,2018-04-23,train
0000920148-18-000046,920148,LH,8-K,2018-04-23 12:05:15+00:00,2018-04-23,train
0000051644-18-000022,51644,IPG,8-K,2018-04-23 16:07:36+00:00,2018-04-23,train
0001558370-18-003147,823768,WM,10-Q,2018-04-23 14:06:15+00:00,2018-04-23,train
0000106640-18-000035,106640,WHR,8-K,2018-04-23 20:42:24+00:00,2018-04-24,train
0000106640-18-000040,106640,WHR,10-Q,2018-04-24 19:59:25+00:00,2018-04-24,train
0001193125-18-127869,1532063,ESRX,8-K,2018-04-24 09:26:03+00:00,2018-04-24,train
0001104659-18-025943,86312,TRV,8-K,2018-04-24 11:01:36+00:00,2018-04-24,train
0000086312-18-000008,86312,TRV,10-Q,2018-04-24 11:11:47+00:00,2018-04-24,train
0000062996-18-000026,62996,MAS,8-K,2018-04-24 11:09:16+00:00,2018-04-24,train
0000822416-18-000019,822416,PHM,10-Q,2018-04-24 14:23:04+00:00,2018-04-24,train
0001260221-18-000023,1260221,TDG,8-K,2018-04-24 13:08:27+00:00,2018-04-24,train
0001193125-18-127651,1000697,WAT,8-K,2018-04-24 11:01:32+00:00,2018-04-24,train
0001193125-18-127576,106640,WHR,8-K,2018-04-24 10:11:04+00:00,2018-04-24,train
0001170010-18-000054,1170010,KMX,10-K,2018-04-24 16:09:40+00:00,2018-04-24,train
0000049196-18-000019,49196,HBAN,8-K,2018-04-24 11:54:57+00:00,2018-04-24,train
0001193125-18-126813,711404,COO,8-K,2018-04-23 20:22:56+00:00,2018-04-24,train
0000750556-18-000108,750556,STI,8-K,2018-04-24 08:38:20+00:00,2018-04-24,train
